# Table format: 1D
# table_unit = Ohm
# axis1_unit = %
# axis1_title = DOD
# axis2_title = internal resistance
# Generated by Hybrid Optimization Tool of Simcenter Amesim 2304 (2023-11-10 11:10:07)
     0.00000000000000e+00      1.49199429737598e-01
     1.00000000000000e+00      1.50374144520513e-01
     2.00000000000000e+00      1.51466208231665e-01
     3.00000000000000e+00      1.52478303808112e-01
     4.00000000000000e+00      1.53413074466443e-01
     5.00000000000000e+00      1.54273213976571e-01
     6.00000000000000e+00      1.55061347500328e-01
     7.00000000000000e+00      1.55780201306192e-01
     8.00000000000000e+00      1.56432422221705e-01
     9.00000000000000e+00      1.57020790679618e-01
     1.00000000000000e+01      1.57547996838893e-01
     1.10000000000000e+01      1.58016698359926e-01
     1.20000000000000e+01      1.58429762338308e-01
     1.30000000000000e+01      1.58789983650598e-01
     1.40000000000000e+01      1.59100001902434e-01
     1.50000000000000e+01      1.59362666134649e-01
     1.60000000000000e+01      1.59580814555220e-01
     1.70000000000000e+01      1.59757162599771e-01
     1.80000000000000e+01      1.59894642361021e-01
     1.90000000000000e+01      1.59996095657900e-01
     2.00000000000000e+01      1.60064248758886e-01
     2.10000000000000e+01      1.60102059033360e-01
     2.20000000000000e+01      1.60112429686430e-01
     2.30000000000000e+01      1.60098101430379e-01
     2.40000000000000e+01      1.60062042467443e-01
     2.50000000000000e+01      1.60007148780827e-01
     2.60000000000000e+01      1.59936399405622e-01
     2.70000000000000e+01      1.59852589218387e-01
     2.80000000000000e+01      1.59758718919921e-01
     2.90000000000000e+01      1.59657677271527e-01
     3.00000000000000e+01      1.59552486639715e-01
     3.10000000000000e+01      1.59446057451495e-01
     3.20000000000000e+01      1.59341350687201e-01
     3.30000000000000e+01      1.59241309272408e-01
     3.40000000000000e+01      1.59148926686012e-01
     3.50000000000000e+01      1.59067207239768e-01
     3.60000000000000e+01      1.58999104692105e-01
     3.70000000000000e+01      1.58947634187630e-01
     3.80000000000000e+01      1.58915821703807e-01
     3.90000000000000e+01      1.58906664330484e-01
     4.00000000000000e+01      1.58923104993236e-01
     4.10000000000000e+01      1.58968213000946e-01
     4.20000000000000e+01      1.59045035996785e-01
     4.30000000000000e+01      1.59156571070604e-01
     4.40000000000000e+01      1.59305804479397e-01
     4.50000000000000e+01      1.59495816364899e-01
     4.60000000000000e+01      1.59729665203140e-01
     4.70000000000000e+01      1.60010297530645e-01
     4.80000000000000e+01      1.60340854875328e-01
     4.90000000000000e+01      1.60724272940862e-01
     5.00000000000000e+01      1.61163631868984e-01
     5.10000000000000e+01      1.61662022634285e-01
     5.20000000000000e+01      1.62222442326614e-01
     5.30000000000000e+01      1.62847898868676e-01
     5.40000000000000e+01      1.63541421848885e-01
     5.50000000000000e+01      1.64306131129445e-01
     5.60000000000000e+01      1.65145045465917e-01
     5.70000000000000e+01      1.66061172781004e-01
     5.80000000000000e+01      1.67057510164555e-01
     5.90000000000000e+01      1.68137105259743e-01
     6.00000000000000e+01      1.69303038208305e-01
     6.10000000000000e+01      1.70558295267235e-01
     6.20000000000000e+01      1.71905913246850e-01
     6.30000000000000e+01      1.73348889237001e-01
     6.40000000000000e+01      1.74890166163261e-01
     6.50000000000000e+01      1.76532863887836e-01
     6.60000000000000e+01      1.78279863950124e-01
     6.70000000000000e+01      1.80134242880908e-01
     6.80000000000000e+01      1.82098943605766e-01
     6.90000000000000e+01      1.84176970436448e-01
     7.00000000000000e+01      1.86371295186144e-01
     7.10000000000000e+01      1.88684849947572e-01
     7.20000000000000e+01      1.91120584868213e-01
     7.30000000000000e+01      1.93681460928398e-01
     7.40000000000000e+01      1.96370428275607e-01
     7.50000000000000e+01      1.99190332339720e-01
     7.60000000000000e+01      2.02144184654393e-01
     7.70000000000000e+01      2.05234870369975e-01
     7.80000000000000e+01      2.08465296302526e-01
     7.90000000000000e+01      2.11838264550506e-01
     8.00000000000000e+01      2.15356699984733e-01
     8.10000000000000e+01      2.19023393870813e-01
     8.20000000000000e+01      2.22841393851919e-01
     8.30000000000000e+01      2.26813281758463e-01
     8.40000000000000e+01      2.30942011348875e-01
     8.50000000000000e+01      2.35230431663988e-01
     8.60000000000000e+01      2.39681236473714e-01
     8.70000000000000e+01      2.44297231487468e-01
     8.80000000000000e+01      2.49081233247516e-01
     8.90000000000000e+01      2.54035870526643e-01
     9.00000000000000e+01      2.59164028475198e-01
     9.10000000000000e+01      2.64468325033110e-01
     9.20000000000000e+01      2.69951540633130e-01
     9.30000000000000e+01      2.75616300437090e-01
     9.40000000000000e+01      2.81465363212032e-01
     9.50000000000000e+01      2.87501216903628e-01
     9.60000000000000e+01      2.93726659999386e-01
     9.70000000000000e+01      3.00144220165444e-01
     9.80000000000000e+01      3.06756558673152e-01
     9.90000000000000e+01      3.13566242909115e-01
     1.00000000000000e+02      3.20575869147552e-01
