# Table format: 2D
# table_unit = W
# axis1_unit = Nm
# axis2_unit = rev/min
# axis1_token = Torq
# axis2_token = W
# axis1_title = torque
# axis2_title = speed
# axis3_title = power losses
# Generated by Hybrid Optimization Tool of Simcenter Amesim 2304 (2023-11-10 11:10:07)
83
14
    -4.39999499999991e+02     -4.23703222222222e+02     -4.21169348350555e+02     -4.16261391776621e+02     -4.04432961519684e+02     -3.88465968105178e+02     -3.78421066055065e+02     -3.57476953220785e+02     -3.42640042939367e+02     -3.34513182261558e+02     -3.17603656193504e+02     -2.99718348503969e+02     -2.84243070578171e+02     -2.77919939741051e+02     -2.64770102406604e+02     -2.50869496342307e+02     -2.41256862877383e+02     -2.36054527252222e+02     -2.25234932185485e+02     -2.13794974804062e+02     -2.09007164083851e+02     -2.04579291959722e+02     -1.95369311085424e+02     -1.85628621551999e+02     -1.84122175258672e+02     -1.80264491508340e+02     -1.72239663333416e+02     -1.64413621006340e+02     -1.60994348133574e+02     -1.53880917378369e+02     -1.46354669695059e+02     -1.38348389208246e+02     -1.29777744986287e+02     -1.20535642155583e+02     -1.10484527247569e+02     -9.94461818768115e+01     -8.71892300345690e+01     -7.34175755063964e+01     -5.77742420614469e+01     -3.99189352302203e+01     -1.99324491701776e+01      0.00000000000000e+00      1.99324491701776e+01      3.99189352302203e+01      5.77742420614469e+01      7.34175755063964e+01      8.71892300345690e+01      9.94461818768115e+01      1.10484527247569e+02      1.20535642155583e+02      1.29777744986287e+02      1.38348389208246e+02      1.46354669695059e+02      1.53880917378369e+02      1.60994348133574e+02      1.64413621006340e+02      1.72239663333416e+02      1.80264491508340e+02      1.84122175258672e+02      1.85628621551999e+02      1.95369311085424e+02      2.04579291959722e+02      2.09007164083851e+02      2.13794974804062e+02      2.25234932185485e+02      2.36054527252222e+02      2.41256862877383e+02      2.50869496342307e+02      2.64770102406604e+02      2.77919939741051e+02      2.84243070578171e+02      2.99718348503969e+02      3.17603656193504e+02      3.34513182261558e+02      3.42640042939367e+02      3.57476953220785e+02      3.78421066055065e+02      3.88465968105178e+02      4.04432961519684e+02      4.16261391776621e+02      4.21169348350555e+02      4.23703222222222e+02      4.39999499999991e+02 
     0.00000000000000e+00      4.88316857573835e+02      6.66666666666667e+02      1.33333333333333e+03      1.66027731575104e+03      1.95326743029534e+03      2.00000000000000e+03      2.24625754483964e+03      2.66666666666667e+03      3.33333333333333e+03      4.00000000000000e+03      4.66666666666667e+03      5.33333333333333e+03      6.00000000000000e+03 
     2.66000270836938e+03      2.52957803986353e+03      2.50953813349517e+03      2.47072207745489e+03      2.37717336633542e+03      2.25126102231174e+03      2.17321347792823e+03      2.01064438083574e+03      1.89769858915010e+03      1.83583296512435e+03      1.70860951198412e+03      1.57568182715707e+03      1.46256776373051e+03      1.41689569426182e+03      1.32191422073050e+03      1.22394537949589e+03      1.15688489542916e+03      1.12059191218227e+03      1.04597574229349e+03      9.69562146619710e+02      9.37581797363261e+02      9.08005670555498e+02      8.46555335216979e+02      7.85055583980707e+02      7.75544340246629e+02      7.51188098300968e+02      7.00521773829980e+02      6.51110522744711e+02      6.30438618035992e+02      5.88838027309484e+02      5.44823210780823e+02      4.98001078221252e+02      4.48244209011985e+02      3.99900314784424e+02      3.47324613682313e+02      2.89584875137281e+02      2.34615144505354e+02      1.74471332729598e+02      1.15657926762500e+02      6.05793365986679e+01      2.32269251298813e+01      0.00000000000000e+00      2.32269251298813e+01      6.05793365986679e+01      1.15657926762500e+02      1.74471332729599e+02      2.34615144505354e+02      2.89584875137281e+02      3.47324613682312e+02      3.99900314784424e+02      4.48244209011985e+02      4.98001078221252e+02      5.44823210780823e+02      5.88838027309484e+02      6.30438618035992e+02      6.51110522744711e+02      7.00521773829980e+02      7.51188098300968e+02      7.75544340246629e+02      7.85055583980707e+02      8.46555335216979e+02      9.08005670555498e+02      9.37581797363261e+02      9.69562146619710e+02      1.04597574229349e+03      1.12059191218227e+03      1.15688489542916e+03      1.22394537949589e+03      1.32191422073050e+03      1.41689569426182e+03      1.46256776373051e+03      1.57568182715707e+03      1.70860951198412e+03      1.83583296512435e+03      1.89769858915010e+03      2.01064438083574e+03      2.17321347792823e+03      2.25126102231174e+03      2.37717336633542e+03      2.47072207745489e+03      2.50953813349517e+03      2.52957803986353e+03      2.66000270836938e+03 
     2.76691515108124e+03      2.63649048257539e+03      2.61645057620703e+03      2.57763452016675e+03      2.48408580904728e+03      2.35817346502360e+03      2.28012592064009e+03      2.11755682354760e+03      2.00461103186196e+03      1.94274540783621e+03      1.81552195469598e+03      1.68259426986893e+03      1.56948020644237e+03      1.52380813697368e+03      1.42882666344236e+03      1.33085782220775e+03      1.26379733814101e+03      1.22750435489412e+03      1.15288818500535e+03      1.07647458933157e+03      1.04449424007512e+03      1.01491811326736e+03      9.53467777928837e+02      8.91968026692566e+02      8.82456782958488e+02      8.58100541012826e+02      8.07434216541839e+02      7.58022965456569e+02      7.37351060747851e+02      6.95750470021343e+02      6.51735653492681e+02      6.04913520933110e+02      5.55156651723844e+02      5.06812757496283e+02      4.54237056394171e+02      3.96497317849140e+02      3.41527587217212e+02      2.81383775441457e+02      2.22570369474359e+02      1.67491779310527e+02      1.30139367841740e+02      1.06912442711859e+02      1.30139367841740e+02      1.67491779310527e+02      2.22570369474359e+02      2.81383775441457e+02      3.41527587217212e+02      3.96497317849140e+02      4.54237056394171e+02      5.06812757496282e+02      5.55156651723844e+02      6.04913520933110e+02      6.51735653492681e+02      6.95750470021343e+02      7.37351060747851e+02      7.58022965456569e+02      8.07434216541839e+02      8.58100541012826e+02      8.82456782958488e+02      8.91968026692566e+02      9.53467777928837e+02      1.01491811326736e+03      1.04449424007512e+03      1.07647458933157e+03      1.15288818500535e+03      1.22750435489412e+03      1.26379733814101e+03      1.33085782220775e+03      1.42882666344236e+03      1.52380813697368e+03      1.56948020644237e+03      1.68259426986893e+03      1.81552195469598e+03      1.94274540783621e+03      2.00461103186196e+03      2.11755682354760e+03      2.28012592064009e+03      2.35817346502360e+03      2.48408580904728e+03      2.57763452016675e+03      2.61645057620703e+03      2.63649048257539e+03      2.76691515108124e+03 
     2.82696695505474e+03      2.69654228654890e+03      2.67650238018054e+03      2.63768632414025e+03      2.54413761302079e+03      2.41822526899710e+03      2.34017772461360e+03      2.17760862752110e+03      2.06466283583546e+03      2.00279721180971e+03      1.87557375866949e+03      1.74264607384244e+03      1.62953201041588e+03      1.58385994094718e+03      1.48887846741586e+03      1.39090962618126e+03      1.32384914211452e+03      1.28755615886763e+03      1.21293998897885e+03      1.13652639330507e+03      1.10454604404862e+03      1.07496991724086e+03      1.01351958190234e+03      9.52019830666072e+02      9.42508586931993e+02      9.18152344986332e+02      8.67486020515344e+02      8.18074769430075e+02      7.97402864721356e+02      7.55802273994849e+02      7.11787457466187e+02      6.64965324906616e+02      6.15208455697349e+02      5.66864561469788e+02      5.14288860367677e+02      4.56549121822645e+02      4.01579391190718e+02      3.41435579414963e+02      2.82622173447864e+02      2.27543583284032e+02      1.90191171815246e+02      1.66964246685364e+02      1.90191171815246e+02      2.27543583284032e+02      2.82622173447864e+02      3.41435579414963e+02      4.01579391190718e+02      4.56549121822645e+02      5.14288860367677e+02      5.66864561469788e+02      6.15208455697349e+02      6.64965324906616e+02      7.11787457466187e+02      7.55802273994849e+02      7.97402864721356e+02      8.18074769430075e+02      8.67486020515344e+02      9.18152344986332e+02      9.42508586931993e+02      9.52019830666072e+02      1.01351958190234e+03      1.07496991724086e+03      1.10454604404862e+03      1.13652639330507e+03      1.21293998897885e+03      1.28755615886763e+03      1.32384914211452e+03      1.39090962618126e+03      1.48887846741586e+03      1.58385994094718e+03      1.62953201041588e+03      1.74264607384244e+03      1.87557375866949e+03      2.00279721180971e+03      2.06466283583546e+03      2.17760862752110e+03      2.34017772461360e+03      2.41822526899710e+03      2.54413761302079e+03      2.63768632414025e+03      2.67650238018054e+03      2.69654228654890e+03      2.82696695505474e+03 
     3.15094906826102e+03      3.02052439975518e+03      3.00048449338682e+03      2.96166843734654e+03      2.86811972622707e+03      2.74220738220338e+03      2.66415983781988e+03      2.50159074072738e+03      2.38864494904175e+03      2.32677932501599e+03      2.19955587187577e+03      2.06662818704872e+03      1.95351412362216e+03      1.90784205415346e+03      1.81286058062214e+03      1.71489173938754e+03      1.64783125532080e+03      1.61153827207391e+03      1.53692210218514e+03      1.46050850651136e+03      1.42852815725491e+03      1.39895203044714e+03      1.33750169510863e+03      1.27600194387235e+03      1.26649070013828e+03      1.24213445819261e+03      1.19146813372163e+03      1.14205688263636e+03      1.12138497792764e+03      1.07978438720113e+03      1.03576957067247e+03      9.88947438112898e+02      9.39190568903632e+02      8.90846674676071e+02      8.38270973573959e+02      7.80531235028928e+02      7.25561504397000e+02      6.65417692621245e+02      6.06604286654147e+02      5.51525696490315e+02      5.14173285021528e+02      4.90946359891647e+02      5.14173285021528e+02      5.51525696490315e+02      6.06604286654147e+02      6.65417692621245e+02      7.25561504397000e+02      7.80531235028928e+02      8.38270973573959e+02      8.90846674676071e+02      9.39190568903632e+02      9.88947438112898e+02      1.03576957067247e+03      1.07978438720113e+03      1.12138497792764e+03      1.14205688263636e+03      1.19146813372163e+03      1.24213445819261e+03      1.26649070013828e+03      1.27600194387235e+03      1.33750169510863e+03      1.39895203044714e+03      1.42852815725491e+03      1.46050850651136e+03      1.53692210218514e+03      1.61153827207391e+03      1.64783125532080e+03      1.71489173938754e+03      1.81286058062214e+03      1.90784205415346e+03      1.95351412362216e+03      2.06662818704872e+03      2.19955587187577e+03      2.32677932501599e+03      2.38864494904175e+03      2.50159074072738e+03      2.66415983781988e+03      2.74220738220338e+03      2.86811972622707e+03      2.96166843734654e+03      3.00048449338682e+03      3.02052439975518e+03      3.15094906826102e+03 
     3.36721709957695e+03      3.23679243107111e+03      3.21675252470275e+03      3.17793646866246e+03      3.08438775754300e+03      2.95847541351931e+03      2.88042786913581e+03      2.71785877204331e+03      2.60491298035767e+03      2.54304735633192e+03      2.41582390319170e+03      2.28289621836465e+03      2.16978215493809e+03      2.12411008546939e+03      2.02912861193807e+03      1.93115977070347e+03      1.86409928663673e+03      1.82780630338984e+03      1.75319013350106e+03      1.67677653782728e+03      1.64479618857084e+03      1.61522006176307e+03      1.55376972642455e+03      1.49226997518828e+03      1.48275873145420e+03      1.45840248950854e+03      1.40773616503755e+03      1.35832491395228e+03      1.33765300924357e+03      1.29605241851706e+03      1.25203760198840e+03      1.20521546942883e+03      1.15545860021956e+03      1.10711470599200e+03      1.05453900488989e+03      9.96799266344855e+02      9.41829535712928e+02      8.81685723937173e+02      8.22872317970074e+02      7.67793727806242e+02      7.30441316337456e+02      7.07214391207574e+02      7.30441316337456e+02      7.67793727806242e+02      8.22872317970074e+02      8.81685723937173e+02      9.41829535712928e+02      9.96799266344855e+02      1.05453900488989e+03      1.10711470599200e+03      1.15545860021956e+03      1.20521546942883e+03      1.25203760198840e+03      1.29605241851706e+03      1.33765300924357e+03      1.35832491395228e+03      1.40773616503755e+03      1.45840248950854e+03      1.48275873145420e+03      1.49226997518828e+03      1.55376972642455e+03      1.61522006176307e+03      1.64479618857084e+03      1.67677653782728e+03      1.75319013350106e+03      1.82780630338984e+03      1.86409928663673e+03      1.93115977070347e+03      2.02912861193807e+03      2.12411008546939e+03      2.16978215493809e+03      2.28289621836465e+03      2.41582390319170e+03      2.54304735633192e+03      2.60491298035767e+03      2.71785877204331e+03      2.88042786913581e+03      2.95847541351931e+03      3.08438775754300e+03      3.17793646866246e+03      3.21675252470275e+03      3.23679243107111e+03      3.36721709957695e+03 
     3.59310858462069e+03      3.59310858462069e+03      3.59310858462069e+03      3.54094070454052e+03      3.41794950400928e+03      3.25801453112767e+03      3.16137971834473e+03      2.96916687982515e+03      2.84441924626821e+03      2.77701089263937e+03      2.64320561124120e+03      2.50917976504712e+03      2.39567363998183e+03      2.35000157051313e+03      2.25502009698181e+03      2.15705125574721e+03      2.08999077168047e+03      2.05369778843358e+03      1.97908161854480e+03      1.90266802287102e+03      1.87068767361458e+03      1.84111154680681e+03      1.77966121146829e+03      1.71816146023202e+03      1.70865021649794e+03      1.68429397455228e+03      1.63362765008129e+03      1.58421639899603e+03      1.56354449428731e+03      1.52194390356080e+03      1.47792908703214e+03      1.43110695447257e+03      1.38135008526330e+03      1.33300619103574e+03      1.28043048993363e+03      1.22269075138860e+03      1.16772102075667e+03      1.10757720898091e+03      1.04876380301381e+03      9.93685212849983e+02      9.56332801381196e+02      9.33105876251315e+02      9.56332801381196e+02      9.93685212849983e+02      1.04876380301381e+03      1.10757720898091e+03      1.16772102075667e+03      1.22269075138860e+03      1.28043048993363e+03      1.33300619103574e+03      1.38135008526330e+03      1.43110695447257e+03      1.47792908703214e+03      1.52194390356080e+03      1.56354449428731e+03      1.58421639899603e+03      1.63362765008129e+03      1.68429397455228e+03      1.70865021649794e+03      1.71816146023202e+03      1.77966121146829e+03      1.84111154680681e+03      1.87068767361458e+03      1.90266802287102e+03      1.97908161854480e+03      2.05369778843358e+03      2.08999077168047e+03      2.15705125574721e+03      2.25502009698181e+03      2.35000157051313e+03      2.39567363998183e+03      2.50917976504712e+03      2.64320561124120e+03      2.77701089263937e+03      2.84441924626821e+03      2.96916687982515e+03      3.16137971834473e+03      3.25801453112767e+03      3.41794950400928e+03      3.54094070454051e+03      3.59310858462069e+03      3.59310858462069e+03      3.59310858462069e+03 
     3.63194307216982e+03      3.63194307216982e+03      3.63194307216982e+03      3.63194307216982e+03      3.50151840366398e+03      3.33535428406061e+03      3.23186962969882e+03      3.03160698300790e+03      2.89902255062024e+03      2.82847350744506e+03      2.68820925393635e+03      2.54963729093804e+03      2.43450812753095e+03      2.38883605806226e+03      2.29385458453094e+03      2.19588574329634e+03      2.12882525922960e+03      2.09253227598271e+03      2.01791610609393e+03      1.94150251042015e+03      1.90952216116370e+03      1.87994603435594e+03      1.81849569901742e+03      1.75699594778115e+03      1.74748470404707e+03      1.72312846210141e+03      1.67246213763042e+03      1.62305088654515e+03      1.60237898183643e+03      1.56077839110993e+03      1.51676357458126e+03      1.46994144202169e+03      1.42018457281243e+03      1.37184067858487e+03      1.31926497748275e+03      1.26152523893772e+03      1.20655550830580e+03      1.14641169653004e+03      1.08759829056294e+03      1.03251970039911e+03      9.95167288930323e+02      9.71940363800442e+02      9.95167288930323e+02      1.03251970039911e+03      1.08759829056294e+03      1.14641169653004e+03      1.20655550830580e+03      1.26152523893772e+03      1.31926497748275e+03      1.37184067858487e+03      1.42018457281243e+03      1.46994144202169e+03      1.51676357458126e+03      1.56077839110993e+03      1.60237898183643e+03      1.62305088654515e+03      1.67246213763042e+03      1.72312846210141e+03      1.74748470404707e+03      1.75699594778115e+03      1.81849569901742e+03      1.87994603435594e+03      1.90952216116370e+03      1.94150251042015e+03      2.01791610609393e+03      2.09253227598271e+03      2.12882525922960e+03      2.19588574329634e+03      2.29385458453094e+03      2.38883605806226e+03      2.43450812753095e+03      2.54963729093804e+03      2.68820925393635e+03      2.82847350744506e+03      2.89902255062024e+03      3.03160698300790e+03      3.23186962969882e+03      3.33535428406061e+03      3.50151840366398e+03      3.63194307216982e+03      3.63194307216982e+03      3.63194307216982e+03      3.63194307216982e+03 
     3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.71890140950265e+03      3.46113334577080e+03      3.29208297118959e+03      3.20017442206216e+03      3.02327875003926e+03      2.84744878779976e+03      2.70210220295509e+03      2.64819800942624e+03      2.53609667943512e+03      2.42539179725963e+03      2.35334495581597e+03      2.31435336716439e+03      2.23557271887835e+03      2.15905366181292e+03      2.12702917522583e+03      2.09741222924884e+03      2.03587870485610e+03      1.97437895361982e+03      1.96486770988575e+03      1.94051146794008e+03      1.88984514346910e+03      1.84043389238383e+03      1.81976198767511e+03      1.77816139694860e+03      1.73414658041994e+03      1.68732444786037e+03      1.63756757865110e+03      1.58922368442354e+03      1.53664798332143e+03      1.47890824477640e+03      1.42393851414447e+03      1.36379470236872e+03      1.30498129640162e+03      1.24990270623778e+03      1.21255029476900e+03      1.18932336963912e+03      1.21255029476900e+03      1.24990270623778e+03      1.30498129640162e+03      1.36379470236872e+03      1.42393851414447e+03      1.47890824477640e+03      1.53664798332143e+03      1.58922368442354e+03      1.63756757865110e+03      1.68732444786037e+03      1.73414658041994e+03      1.77816139694860e+03      1.81976198767511e+03      1.84043389238383e+03      1.88984514346910e+03      1.94051146794008e+03      1.96486770988575e+03      1.97437895361982e+03      2.03587870485610e+03      2.09741222924884e+03      2.12702917522583e+03      2.15905366181292e+03      2.23557271887835e+03      2.31435336716439e+03      2.35334495581597e+03      2.42539179725963e+03      2.53609667943512e+03      2.64819800942624e+03      2.70210220295509e+03      2.84744878779976e+03      3.02327875003926e+03      3.20017442206216e+03      3.29208297118959e+03      3.46113334577080e+03      3.71890140950265e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03      3.84932607800850e+03 
