# Table format: T1D
# table_unit = g/h
# axis1_unit = bar
# axis2_unit = rev/min
# axis1_title = BMEP
# axis2_title = engine speed
# axis3_title = Mass flow rate
# Generated by Hybrid Optimization Tool of Simcenter Amesim 2304 (2024-01-25 08:34:39)
     7.00000000000000e+02     40
     5.00000000000000e-01      3.86178333333333e+02
     7.60000000000000e-01      4.34919753333333e+02
     1.02000000000000e+00      4.83587440000000e+02
     1.28000000000000e+00      5.32177706666667e+02
     1.54000000000000e+00      5.80662903333333e+02
     1.80000000000000e+00      6.29258700000000e+02
     2.06000000000000e+00      6.77812100000000e+02
     2.32000000000000e+00      7.26369186666667e+02
     2.58000000000000e+00      7.74957610000000e+02
     2.84000000000000e+00      8.23475986666667e+02
     3.09000000000000e+00      8.69194340000000e+02
     3.35000000000000e+00      9.17938525000000e+02
     3.61000000000000e+00      9.66556441666667e+02
     3.87000000000000e+00      1.01512551000000e+03
     4.13000000000000e+00      1.06353144333333e+03
     4.39000000000000e+00      1.11227747166667e+03
     4.65000000000000e+00      1.16100967500000e+03
     4.91000000000000e+00      1.20963496500000e+03
     5.17000000000000e+00      1.25796440000000e+03
     5.43000000000000e+00      1.30671411500000e+03
     5.69000000000000e+00      1.35512281333333e+03
     5.95000000000000e+00      1.40388266666667e+03
     6.21000000000000e+00      1.45263699000000e+03
     6.47000000000000e+00      1.50093324500000e+03
     6.73000000000000e+00      1.54946360333333e+03
     6.99000000000000e+00      1.59837184500000e+03
     7.25000000000000e+00      1.64646533333333e+03
     7.51000000000000e+00      1.69512841166667e+03
     7.77000000000000e+00      1.74378872500000e+03
     8.02000000000000e+00      1.79028588666667e+03
     8.28000000000000e+00      1.83916740000000e+03
     8.54000000000000e+00      1.88747379333333e+03
     8.80000000000000e+00      1.95385960000000e+03
     9.06000000000000e+00      2.03997829000000e+03
     9.32000000000000e+00      2.12686749333333e+03
     9.58000000000000e+00      2.21622123333333e+03
     9.84000000000000e+00      2.30629756000000e+03
     1.01000000000000e+01      2.39888635000000e+03
     1.03600000000000e+01      2.49214980000000e+03
     1.06200000000000e+01      2.58797364000000e+03
     1.00000000000000e+03     40
     5.00000000000000e-01      5.69326666666667e+02
     7.70000000000000e-01      6.41655116666667e+02
     1.04000000000000e+00      7.13833466666667e+02
     1.31000000000000e+00      7.85834066666667e+02
     1.58000000000000e+00      8.57929466666667e+02
     1.85000000000000e+00      9.30001166666667e+02
     2.12000000000000e+00      1.00208866666667e+03
     2.39000000000000e+00      1.07401421666667e+03
     2.66000000000000e+00      1.14631370000000e+03
     2.93000000000000e+00      1.21830376666667e+03
     3.19000000000000e+00      1.28609103333333e+03
     3.46000000000000e+00      1.35849980000000e+03
     3.73000000000000e+00      1.43062285000000e+03
     4.00000000000000e+00      1.50258000000000e+03
     4.27000000000000e+00      1.57476888333333e+03
     4.54000000000000e+00      1.64684716666667e+03
     4.81000000000000e+00      1.71882143333333e+03
     5.08000000000000e+00      1.79122493333333e+03
     5.35000000000000e+00      1.86318208333333e+03
     5.62000000000000e+00      1.93575280000000e+03
     5.89000000000000e+00      2.00781265000000e+03
     6.16000000000000e+00      2.07957493333333e+03
     6.43000000000000e+00      2.15209956666667e+03
     6.70000000000000e+00      2.22394216666667e+03
     6.97000000000000e+00      2.29612710000000e+03
     7.24000000000000e+00      2.36791440000000e+03
     7.51000000000000e+00      2.44039953333333e+03
     7.78000000000000e+00      2.51277143333333e+03
     8.04000000000000e+00      2.58192540000000e+03
     8.31000000000000e+00      2.65331375000000e+03
     8.58000000000000e+00      2.72596610000000e+03
     8.85000000000000e+00      2.79776525000000e+03
     9.12000000000000e+00      2.89632960000000e+03
     9.39000000000000e+00      3.02287575000000e+03
     9.66000000000000e+00      3.15304010000000e+03
     9.93000000000000e+00      3.28562185000000e+03
     1.02000000000000e+01      3.42062100000000e+03
     1.04700000000000e+01      3.55803755000000e+03
     1.07400000000000e+01      3.69645740000000e+03
     1.10100000000000e+01      3.83867320000000e+03
     1.50000000000000e+03     40
     5.00000000000000e-01      8.98032500000000e+02
     7.80000000000000e-01      1.01257065000000e+03
     1.05000000000000e+00      1.11526275000000e+03
     1.33000000000000e+00      1.22931900000000e+03
     1.61000000000000e+00      1.34280842500000e+03
     1.89000000000000e+00      1.45577250000000e+03
     2.16000000000000e+00      1.56135600000000e+03
     2.44000000000000e+00      1.67460250000000e+03
     2.72000000000000e+00      1.78726440000000e+03
     3.00000000000000e+00      1.90014750000000e+03
     3.27000000000000e+00      2.00657827500000e+03
     3.55000000000000e+00      2.11950087500000e+03
     3.83000000000000e+00      2.23221017500000e+03
     4.10000000000000e+00      2.33936775000000e+03
     4.38000000000000e+00      2.45241675000000e+03
     4.66000000000000e+00      2.56501545000000e+03
     4.94000000000000e+00      2.67718360000000e+03
     5.21000000000000e+00      2.78440635000000e+03
     5.49000000000000e+00      2.89718280000000e+03
     5.77000000000000e+00      3.01075715000000e+03
     6.04000000000000e+00      3.11824060000000e+03
     6.32000000000000e+00      3.23034160000000e+03
     6.60000000000000e+00      3.34347750000000e+03
     6.88000000000000e+00      3.45542840000000e+03
     7.15000000000000e+00      3.56420350000000e+03
     7.43000000000000e+00      3.67589962500000e+03
     7.71000000000000e+00      3.78853980000000e+03
     7.99000000000000e+00      3.90245582500000e+03
     8.26000000000000e+00      4.00985830000000e+03
     8.54000000000000e+00      4.12217260000000e+03
     8.82000000000000e+00      4.23468045000000e+03
     9.09000000000000e+00      4.34277022500000e+03
     9.37000000000000e+00      4.49504667500000e+03
     9.65000000000000e+00      4.69417012500000e+03
     9.93000000000000e+00      4.89705397500000e+03
     1.02000000000000e+01      5.09869950000000e+03
     1.04800000000000e+01      5.30903700000000e+03
     1.07600000000000e+01      5.52313490000000e+03
     1.10400000000000e+01      5.74099320000000e+03
     1.13100000000000e+01      5.95734457500000e+03
     2.00000000000000e+03     40
     5.00000000000000e-01      1.25636333333333e+03
     7.80000000000000e-01      1.40431980000000e+03
     1.06000000000000e+00      1.55309786666667e+03
     1.34000000000000e+00      1.70222880000000e+03
     1.62000000000000e+00      1.85187060000000e+03
     1.91000000000000e+00      2.01186666666667e+03
     2.19000000000000e+00      2.16089490000000e+03
     2.47000000000000e+00      2.30968876666667e+03
     2.75000000000000e+00      2.45927000000000e+03
     3.03000000000000e+00      2.60833510000000e+03
     3.31000000000000e+00      2.75784786666667e+03
     3.59000000000000e+00      2.90794786666667e+03
     3.87000000000000e+00      3.05730000000000e+03
     4.15000000000000e+00      3.20746583333333e+03
     4.44000000000000e+00      3.36495760000000e+03
     4.72000000000000e+00      3.51501546666667e+03
     5.00000000000000e+00      3.66428333333333e+03
     5.28000000000000e+00      3.81525760000000e+03
     5.56000000000000e+00      3.96487306666667e+03
     5.84000000000000e+00      4.11533120000000e+03
     6.12000000000000e+00      4.26429360000000e+03
     6.40000000000000e+00      4.41557333333333e+03
     6.68000000000000e+00      4.56477800000000e+03
     6.97000000000000e+00      4.72256996666667e+03
     7.25000000000000e+00      4.87219333333333e+03
     7.53000000000000e+00      5.02268570000000e+03
     7.81000000000000e+00      5.17448946666667e+03
     8.09000000000000e+00      5.32378630000000e+03
     8.37000000000000e+00      5.47498440000000e+03
     8.65000000000000e+00      5.62397050000000e+03
     8.93000000000000e+00      5.77544773333333e+03
     9.21000000000000e+00      5.92500790000000e+03
     9.50000000000000e+00      6.13658833333333e+03
     9.78000000000000e+00      6.40501980000000e+03
     1.00600000000000e+01      6.68111426666667e+03
     1.03400000000000e+01      6.95964720000000e+03
     1.06200000000000e+01      7.24319400000000e+03
     1.09000000000000e+01      7.53175466666667e+03
     1.11800000000000e+01      7.82827326666667e+03
     1.14600000000000e+01      8.12693540000000e+03
     2.50000000000000e+03     40
     5.00000000000000e-01      1.64418750000000e+03
     7.80000000000000e-01      1.82549250000000e+03
     1.07000000000000e+00      2.02907220833333e+03
     1.35000000000000e+00      2.21209875000000e+03
     1.63000000000000e+00      2.39673162500000e+03
     1.92000000000000e+00      2.59562400000000e+03
     2.20000000000000e+00      2.78080000000000e+03
     2.48000000000000e+00      2.96655533333333e+03
     2.77000000000000e+00      3.16482887500000e+03
     3.05000000000000e+00      3.35121291666667e+03
     3.33000000000000e+00      3.53719537500000e+03
     3.62000000000000e+00      3.73442216666667e+03
     3.90000000000000e+00      3.92185625000000e+03
     4.19000000000000e+00      4.11831608333333e+03
     4.47000000000000e+00      4.30524325000000e+03
     4.75000000000000e+00      4.49205520833333e+03
     5.04000000000000e+00      4.68999300000000e+03
     5.32000000000000e+00      4.87699916666667e+03
     5.60000000000000e+00      5.06548000000000e+03
     5.89000000000000e+00      5.26188058333333e+03
     6.17000000000000e+00      5.44906120833333e+03
     6.45000000000000e+00      5.63689687500000e+03
     6.74000000000000e+00      5.83487416666667e+03
     7.02000000000000e+00      6.02181450000000e+03
